product,aps,series_id,date,horizon,target_date,forecast,forecast_ensemble,year,month
HP,HP_1PH,HP|HP_1PH,2024-12-01,8,2025-08-01,36478.972605862364,38148.57808468989,2025,Aug
HP,HP_1PH,HP|HP_1PH,2024-12-01,9,2025-09-01,33608.7683353161,34939.81466825288,2025,Sep
HP,HP_1PH,HP|HP_1PH,2024-12-01,10,2025-10-01,30023.637697960614,31122.910158368493,2025,Oct
HP,HP_1PH,HP|HP_1PH,2024-12-01,11,2025-11-01,27029.936396938425,27377.949117550743,2025,Nov
HP,HP_1PH,HP|HP_1PH,2024-12-01,12,2025-12-01,27839.592595472262,27981.67407637781,2025,Dec
HP,HP_3PH,HP|HP_3PH,2024-12-01,1,2025-01-01,15556.898572019372,15391.718857615499,2025,Jan
HP,HP_3PH,HP|HP_3PH,2024-12-01,2,2025-02-01,16893.508227874136,16819.606582299308,2025,Feb
HP,HP_3PH,HP|HP_3PH,2024-12-01,3,2025-03-01,18528.69040789576,18450.752326316608,2025,Mar
HP,HP_3PH,HP|HP_3PH,2024-12-01,4,2025-04-01,20416.791497742706,20864.033198194164,2025,Apr
HP,HP_3PH,HP|HP_3PH,2024-12-01,5,2025-05-01,21471.440963957586,22052.552771166072,2025,May
HP,HP_3PH,HP|HP_3PH,2024-12-01,6,2025-06-01,22614.845788848885,22527.27663107911,2025,Jun
HP,HP_3PH,HP|HP_3PH,2024-12-01,7,2025-07-01,21914.526139112677,22630.22091129014,2025,Jul
HP,HP_3PH,HP|HP_3PH,2024-12-01,8,2025-08-01,21082.387927535376,22274.910342028303,2025,Aug
HP,HP_3PH,HP|HP_3PH,2024-12-01,9,2025-09-01,18513.784609278475,19555.42768742278,2025,Sep
HP,HP_3PH,HP|HP_3PH,2024-12-01,10,2025-10-01,16999.911553596932,18044.529242877546,2025,Oct
HP,HP_3PH,HP|HP_3PH,2024-12-01,11,2025-11-01,15662.442370086434,15973.953896069148,2025,Nov
HP,HP_3PH,HP|HP_3PH,2024-12-01,12,2025-12-01,15867.1410718002,16041.51285744016,2025,Dec
HP,HP_FIT,HP|HP_FIT,2024-12-01,1,2025-01-01,19168.207136022796,19059.96570881824,2025,Jan
HP,HP_FIT,HP|HP_FIT,2024-12-01,2,2025-02-01,20784.512293464675,20702.40983477174,2025,Feb
HP,HP_FIT,HP|HP_FIT,2024-12-01,3,2025-03-01,21942.160435114038,22059.72834809123,2025,Mar
HP,HP_FIT,HP|HP_FIT,2024-12-01,4,2025-04-01,25377.465694867842,25664.972555894274,2025,Apr
HP,HP_FIT,HP|HP_FIT,2024-12-01,5,2025-05-01,28185.46467385179,28404.371739081434,2025,May
HP,HP_FIT,HP|HP_FIT,2024-12-01,6,2025-06-01,29676.50735608464,29412.605884867713,2025,Jun
HP,HP_FIT,HP|HP_FIT,2024-12-01,7,2025-07-01,30526.986436052022,30902.98914884162,2025,Jul
HP,HP_FIT,HP|HP_FIT,2024-12-01,8,2025-08-01,29210.4428951977,30373.95431615816,2025,Aug
HP,HP_FIT,HP|HP_FIT,2024-12-01,9,2025-09-01,27797.34817878381,27916.278543027052,2025,Sep
HP,HP_FIT,HP|HP_FIT,2024-12-01,10,2025-10-01,24884.823498892853,25345.458799114283,2025,Oct
HP,HP_FIT,HP|HP_FIT,2024-12-01,11,2025-11-01,21144.836070876885,21279.06885670151,2025,Nov
HP,HP_FIT,HP|HP_FIT,2024-12-01,12,2025-12-01,20258.88412611549,21616.507300892394,2025,Dec
